,ORDER_ID,COMPANY_ID,SERVICE_LINE,DRIVER_TYPE,WEIGHT_LBS,VOLUME_IN3,EXPENSE,PICKUP_ZIP,DELIVERY_ZIP
7965,107966,1176,1,agent,14.0,3080.0,37.35,74033,74037
7966,107967,107,1,commander,8.0,500.0,42.34,94611,94583
7967,107968,987,1,agent,1.0,1.0,58.2,10707,10455
7968,107969,662,1,agent,10.0,125.0,13.65,78539,78577
7969,107970,1242,1,commander,20.0,12528.0,89.83,91706,92506
7970,107971,909,1,commander,5.0,1440.0,33.68,30096,30046
7971,107972,30,1,commander,2.0,40.0,92.92,27710,27103
7972,107973,980,1,agent,1.0,128.0,323.08,12601,7608
7973,107974,662,1,agent,10.0,125.0,19.0,85741,85741
7974,107975,172,1,commander,1.0,1.0,22.89,33578,33619
7975,107976,1309,1,agent,60.0,2700.0,240.71,93722,93311
7976,107977,573,1,commander,1.0,1.0,142.5,92506,92503
7977,107978,1127,1,agent,25.0,1000.0,28.5,90638,92706
7978,107979,1026,1,agent,15.0,3000.0,0.0,63110,63103
7979,107985,1026,1,agent,5.0,1000.0,0.0,63110,63103
7980,107981,1026,1,agent,1.0,1.0,0.0,63110,63103
7981,107983,652,1,agent,25.0,1000.0,43.4,98122,98105
7982,107982,1026,1,agent,5.0,1000.0,0.0,63110,63103
7983,107984,1026,1,agent,5.0,1000.0,0.0,63110,63103
7984,107980,1026,1,agent,5.0,1000.0,43.78,63110,63103
7985,107986,1056,1,commander,1.0,1.0,50.34,91730,91024
7986,107987,1294,1,commander,40.0,10368.0,121.61,36867,30309
7987,107988,30,1,commander,2.0,40.0,106.51,27710,27834
7988,107989,573,1,commander,1.0,1.0,52.29,92880,92346
7989,107990,1303,1,agent,40.0,17280.0,567.52,46545,44109
7990,107991,316,1,commander,2.0,286.0,131.5,11430,11430
7991,107992,1127,1,agent,25.0,1000.0,28.75,90638,91791
7992,107993,316,2,commander,135.0,23040.0,91.92,11430,11430
7993,107994,987,1,agent,1.0,1.0,125.98,10707,10306
7994,107995,1297,1,agent,80.0,18375.0,159.8,54301,53202
7995,107996,982,1,commander,10.0,512.0,49.22,33138,33143
7996,107997,808,1,commander,1.0,1.0,42.29,98642,97230
7997,107998,1242,1,commander,50.0,1600.0,47.34,92506,92705
7998,107999,1309,1,commander,35.0,5760.0,209.26,93301,90404
7999,108000,193,1,commander,10.0,3600.0,40.39,98168,98158
8000,108001,157,1,commander,45.45,1.0,186.01,07052,06010
8001,108002,980,1,agent,1.0,128.0,488.56,12601,10467
8002,108003,573,1,commander,2.0,2.0,42.52,92571-4701,92346
8003,108004,1242,1,commander,4.0,560.0,91.2,92506,91105
8004,108005,736,1,commander,1.0,1210.0,66.45,76104,75231
8005,108006,980,1,commander,2.0,379.5,63.66,10032,7608
8006,108007,573,1,commander,1.0,1.0,40.52,92553-3040,92346
8007,108008,35,2,commander,6.2,56498.0,206.69,33312,32827
8008,108009,987,1,agent,1.0,1.0,163.35,10707,11727
8009,108010,1242,1,commander,20.0,1000.0,27.14,90292,90015
8010,108011,662,1,agent,10.0,125.0,12.9,78550,78550
8011,108012,131,1,commander,5.0,1322.5,130.19,35007,30067
8012,108013,980,1,commander,2.0,50.625,117.55,10032,19123
8013,108014,869,1,commander,20.0,2197.0,102.06,97227,97330
8014,108015,808,1,commander,1.0,1.0,36.71,97224,97230
8015,108016,1174,1,commander,60.0,8640.0,20.98,91941,91950
8016,108017,1245,1,agent,1.0,1000.0,34.8,95124,95131
8017,108018,448,1,commander,1.0,1.0,130.61,92024,91768
8018,108019,680,1,commander,1.0,1.0,98.57,92201,92346
8019,108020,573,1,commander,1.0,1.0,84.05,92583,92346
8020,108021,715,1,commander,1.0,1.0,23.84,98166,98134
8021,108022,980,1,agent,1.0,128.0,979.2,12601,19123
8022,108023,573,1,commander,1.0,1.0,33.16,91737-3771,92346
8023,108024,917,1,agent,25.0,3380.0,527.4,48009,46074
8024,108025,1056,1,commander,1.0,1.0,64.1,91730,90630
8025,108026,172,1,commander,1.0,1.0,69.85,33578,33619
8026,108027,448,1,commander,1.0,1.0,162.02,92103,91768
8027,108028,316,2,agent,105.0,17856.0,526.5,06096,11430
8028,108029,1138,2,agent,1.0,138240.0,281.42,47111,47960
8029,108030,808,1,commander,1.0,1.0,50.78,97005,97230
8030,108031,980,1,commander,1.0,189.75,105.14,10310,10029
8031,108032,149,1,agent,4.409,286.54988902400004,204.41,93524,90045
8032,108033,435,1,commander,1.0,1.0,17.88,98029,98004
8033,108034,1124,2,commander,300.0,28080.0,353.31,60062,46225
8034,108035,573,1,commander,2.0,2.0,64.83,92586-6541,92346
8035,108036,573,1,commander,1.0,1.0,46.85,91710,92346
8036,108037,1056,1,commander,1.0,1.0,51.14,91730,91016
8037,108038,107,1,commander,15.0,1728.0,182.91,95602,94109
8038,108039,785,2,agent,250.0,90000.0,340.92,77025,78705
8039,108040,957,1,commander,20.0,7776.0,217.24,21227,07039
8040,108041,435,1,commander,1.0,1.0,24.79,98052,98004
8041,108042,1245,1,agent,1.0,1000.0,35.4,95032,95131
8042,108043,980,1,commander,1.0,189.75,33.89,10451,10467
8043,108044,1127,1,agent,25.0,1000.0,24.0,90638,92706
8044,108045,1127,1,agent,25.0,1000.0,23.0,90638,91791
8045,108046,573,1,commander,1.0,1.0,70.85,92586-2248,92346
8046,108047,573,1,commander,2.0,2.0,56.88,92882-3320,92346
8047,108048,785,1,commander,50.0,15232.0,327.29,32803,34109
8048,108049,573,1,commander,1.0,1.0,46.67,92545-9675,92346
8049,108050,1163,1,agent,1.0,1.0,443.55,56601,55112
8050,108051,680,1,commander,1.0,1.0,25.03,92399,92346
8051,108054,667,1,agent,1.0,1.0,85.66,94564,94577
8052,108052,244,2,agent,338.0,201420.0,550.0,91910,90045
8053,108053,667,1,agent,1.0,1.0,176.7,94531,94577
8054,108055,573,1,commander,1.0,1.0,63.02,91710-5486,92346
8055,108056,573,1,commander,1.0,1.0,59.52,92562,92503
8056,108057,573,1,commander,1.0,1.0,76.49,92582,92503
8057,108058,573,1,commander,1.0,1.0,68.23,92592,92503
8058,108059,371,1,agent,1.0,1.0,172.05,95965,95834
8059,108060,573,1,commander,1.0,1.0,83.87,92562,92503
8060,108061,105,1,commander,5.0,1000.0,184.75,90012,92123
8061,108062,1056,1,commander,1.0,1.0,114.98,91730,90405
8062,108063,1241,1,agent,1.0,1.0,376.0,95531,96001
8063,108064,1241,1,agent,1.0,1.0,380.0,95531,96001
8064,108065,573,1,commander,1.0,1.0,65.1,92530-4536,92346
8065,108066,573,1,commander,1.0,1.0,35.53,92860,92503
8066,108067,573,1,commander,1.0,1.0,31.81,92881,92503
8067,108068,573,1,commander,1.0,1.0,33.84,92860,92503
8068,108069,573,1,commander,1.0,1.0,52.93,92376,92503
8069,108070,589,1,agent,60.0,9918.0,395.84,78229,77054
8070,108071,855,1,agent,35.0,3120.0,721.82,68524,74012
8071,108072,573,1,agent,1.0,1.0,44.66,92555,92503
8072,108073,448,1,agent,1.0,5832.0,44.41,92123,92037
8073,108074,980,1,commander,20.0,2744.0,75.52,10451,7608
8074,108075,573,1,commander,1.0,1.0,29.1,92404,92346
8075,108076,800,1,commander,1.0,1.0,154.3,95363,95834
8076,108077,1163,1,agent,1.0,1.0,0.0,56501,55112
8077,108078,573,1,commander,1.0,1.0,101.65,92583,92503
8078,108079,448,1,commander,1.0,1.0,170.32,92037,91768
8079,108080,573,1,commander,1.0,1.0,48.71,92503,92346
8080,108081,391,1,agent,1.0,1.0,126.5,94941,95816
8081,108082,980,1,commander,1.0,189.75,251.46,10451,19123
8082,108083,1072,1,commander,2.0,1134.0,139.81,33982,33762
8083,108084,589,1,commander,2.0,100.0,84.49,77384,77030
8084,108085,1255,1,commander,25.0,6069.0,204.25,90808,93501
8085,108086,808,1,commander,1.0,1.0,37.26,98664,97230
8086,108087,448,1,commander,1.0,5832.0,42.3,92123,92121
8087,108088,808,1,commander,1.0,1.0,39.93,97224,97230
8088,108089,1072,1,agent,6.0,1728.0,122.51,34243,33982
8089,108090,1299,1,commander,40.0,13920.0,309.44,19403,06482
8090,108091,107,1,commander,15.0,831.0,15.45,93901,94583
8091,108092,35,1,commander,25.0,2496.0,257.89,60018,52404
8092,108093,107,1,commander,15.0,831.0,14.25,93901,94583
8093,108094,371,1,commander,1.0,1.0,64.38,95687,95834
8094,108095,371,1,commander,1.0,1.0,70.61,95762,95834
8095,108096,1127,1,commander,1.0,1.0,37.56,90638,92821
8096,108097,1303,1,agent,25.0,17280.0,599.21,46545,42103
8097,108098,808,1,commander,2.0,216.0,29.78,97230,97216
8098,108099,448,1,commander,1.0,5832.0,83.88,92037,92595
8099,108100,1338,1,commander,1.0,1.0,30.46,92064,92029
8100,108101,107,1,commander,15.0,831.0,158.05,93901,94118
8101,108102,1127,1,agent,25.0,1000.0,25.75,90638,91791
8102,108103,1127,1,agent,25.0,1000.0,22.25,90638,92706
8103,108104,1127,1,commander,5.0,125.0,39.93,90638,92821
8104,108105,448,1,commander,10.0,1728.0,25.38,92123,91950
8105,108106,1293,1,agent,30.0,9408.0,943.24,29425,33559
8106,108107,448,1,commander,10.0,1728.0,33.89,92123,92024
8107,108108,785,1,commander,9.0,21504.0,376.33,95204,90045
8108,108109,589,1,commander,3.0,891.0,36.3,77504,77030
8109,108110,448,1,commander,1.0,5832.0,42.3,92123,92037
8110,108111,107,1,commander,5.0,125.0,31.87,94118,94115
8111,108112,580,1,agent,30.0,7360.0,891.04,27513,13214
8112,108113,30,1,agent,1.0,200.0,181.17,28546,27834
8113,108114,107,1,commander,40.0,2949.75,94.13,94128,94304
8114,108115,107,1,commander,15.0,1112.0,33.64,94128,94143
8115,108116,107,1,commander,15.0,1112.0,19.83,94128,94118
8116,108117,1316,1,commander,25.0,7776.0,713.5,92399,94538
8117,108118,1256,1,commander,10.0,1000.0,85.06,33315,33409
8118,108119,30,1,agent,1.0,200.0,270.91,28546,27514
8119,108120,1069,2,agent,570.0,513000.0,424.16,77072,75063
8120,108121,30,1,agent,1.0,200.0,347.0,28546,27710
8121,108122,1288,1,commander,30.0,7680.0,719.58,92660,94143
8122,108123,869,1,commander,24.0,4608.0,371.5,97227,97444
8123,108124,155,1,commander,10.0,432.0,1214.4,93501,88005
8124,108125,179,1,commander,1.0,27.0,33.17,75231,75246
8125,108126,149,2,agent,137.0,132447.0,1249.5,29418,30354
8126,108127,179,1,commander,2.0,48.0,25.67,75231,75246
8127,108128,316,1,agent,1.0,500.0,101.98,21220,20166
8128,108129,1037,1,commander,5.0,1728.0,26.94,02142,02139
8129,108130,14,2,agent,85.0,33075.0,671.5,12020,11430
8130,108131,1253,1,commander,1.0,125.0,17.13,30071,30329
8131,108132,157,1,agent,3.06,1.0,231.82,38118,37217-5200
8132,108133,316,1,commander,20.0,2535.0,56.87,75019,76051
8133,108134,348,1,agent,30.0,3168.0,95.72,10016,06830
8134,108135,14,2,commander,35.0,128760.0,94.42,94128,95035
8135,108136,573,1,commander,1.0,1.0,96.98,91768,92675
8136,108137,673,1,commander,23.0,3267.0,35.34,10016,10021
8137,108138,673,1,commander,23.0,3267.0,26.11,10016,10021
8138,108139,807,1,agent,5.0,1320.0,53.95,52242,52241
8139,108140,30,1,agent,1.0,200.0,600.61,28546,27103
8140,108141,14,1,commander,15.0,3420.0,189.28,90045,92127
8141,108142,673,1,commander,23.0,3267.0,24.2,10016,11201
8142,108143,107,1,commander,20.0,1474.875,12.45,94904,94143
8143,108144,673,1,commander,23.0,3267.0,31.84,10016,10022
8144,108145,30,1,agent,1.0,200.0,443.07,28546,27103
8145,108146,1115,1,commander,1.0,1.0,464.4,77080,75212
8146,108147,869,1,commander,24.0,4608.0,387.01,97227,97504
8147,108148,107,1,commander,10.0,112.0,75.4,94904,94118
8148,108149,668,1,commander,0.25,72.0,27.56,78229,78229
8149,108150,917,1,commander,20.0,5950.0,69.38,44011,44903
8150,108151,668,1,commander,0.25,72.0,23.59,78229,78201
8151,108152,673,1,commander,23.0,3267.0,45.06,10016,07039
8152,108153,1338,1,commander,1.0,5832.0,48.42,92064,92123
8153,108154,436,1,commander,0.5,0.125,29.8,98104,98104
8154,108155,107,1,commander,10.0,1728.0,48.7,94583,94609
8155,108156,946,2,commander,1463.0,184288.0,56.72,90058,90301
8156,108157,673,1,commander,23.0,3267.0,78.22,10016,07920
8157,108158,785,1,commander,30.0,7616.0,170.03,33634,32935
8158,108159,348,1,commander,30.0,3168.0,39.18,10016,10065
8159,108160,909,1,commander,5.0,1440.0,28.38,30096,30344
8160,108161,561,1,commander,1.0,1.0,23.36,32216,32207
8161,108162,957,1,agent,5.0,864.0,146.69,11725,07039
8162,108163,1069,2,agent,150.0,135000.0,424.16,75063,77072
8163,108164,372,1,agent,15.0,3780.0,134.55,29170,29418
8164,108165,808,1,commander,1.0,1.0,33.76,98642,97230
8165,108166,808,1,commander,1.0,1.0,20.26,97216,97230
8166,108167,1176,1,commander,8.0,660.0,15.49,73102,73114
8167,108168,909,1,commander,5.0,1440.0,26.54,30096,30308
8168,108169,573,1,commander,1.0,1.0,88.33,91768,92675
8169,108170,957,1,commander,5.0,864.0,156.3,11501,07039
8170,108171,957,1,commander,15.0,2592.0,195.37,17822,07039
8171,108172,157,1,commander,40.3,1.0,58.55,15317,26003
8172,108173,101,1,commander,15.0,2366.0,35.76,23250,23227
8173,108174,917,1,agent,25.0,3900.0,214.06,24153,27710
8174,108175,869,1,agent,15.0,3375.0,34.02,98144,98105
8175,108176,1174,1,commander,24.0,3456.0,29.04,91941,92121
8176,108177,149,2,agent,194.006,40320.40267012,172.15,94128,94128
8177,108178,316,1,commander,33.0,4624.0,28.84,75261,75261
8178,108179,1077,1,agent,15.0,1200.0,70.06,02139,01748
8179,108180,673,1,commander,23.0,3267.0,47.86,10016,11030
8180,108181,1179,1,agent,1.0,1.0,14.93,36607,36608
8181,108182,1179,1,agent,1.0,1.0,16.06,36607,36608
8182,108183,987,1,agent,1.0,1.0,63.83,10707,11354
8183,108184,451,1,agent,1.0,1.0,60.98,34446,34471
8184,108185,1127,1,agent,25.0,1000.0,256.88,90638,92706
8185,108186,1127,1,agent,25.0,1000.0,385.84,90638,91791
8186,108187,1289,1,commander,65.0,5616.0,245.8,17822,21204
8187,108188,371,1,agent,1.0,1.0,39.27,95901,95965
8188,108189,573,1,agent,1.0,1.0,0.0,92392,92376
8189,108190,155,1,agent,20.0,4032.0,91.39,93501,91350
8190,108191,433,1,agent,1.0,1.0,26.75,98004,98155
8191,108192,1176,1,commander,33.0,18900.0,13.3,73102,73114
8192,108193,909,1,commander,15.0,4320.0,26.43,30096,30342
8193,108194,980,1,commander,1.0,189.75,44.11,10310,10016
8194,108196,987,1,agent,1.0,1.0,133.75,10707,10549
8195,108195,668,2,agent,180.0,85530.0,300.88,78229,78757
8196,108197,448,1,commander,1.0,5832.0,21.22,92123,92037
8197,108198,1242,1,commander,10.0,560.0,31.94,92705,92677
8198,108199,1056,1,commander,1.0,1.0,50.39,91730,90027
8199,108200,667,1,agent,1.0,1.0,142.8,94121,95834
8200,108201,371,1,agent,1.0,1.0,47.77,95965,95973
8201,108202,371,1,agent,1.0,1.0,223.82,95963,95834
8202,108203,1148,1,agent,10.0,1.0,39.55,96137,95971
8203,108204,1338,1,commander,1.0,5832.0,24.97,92064,92121
8204,108206,1293,1,commander,30.0,13920.0,85.19,32806,33606
8205,108205,667,1,agent,1.0,1.0,24.6,94566,94588
8206,108207,316,1,commander,3.0,576.0,31.44,75261,75261
8207,108208,436,1,agent,0.5,0.125,41.97,98101,98104
8208,108209,1045,1,agent,8.0,8.0,57.48,07083,07608
8209,108210,667,1,agent,1.0,1.0,143.33,95973,95834
8210,108211,316,1,commander,14.0,3920.0,64.85,91342,90045
8211,108212,944,1,commander,1.0,1.0,60.67,92626,92675
8212,108213,1136,1,agent,5.0,500.0,76.73,22546,22191
8213,108214,448,1,commander,2.0,11664.0,27.0,92123,92024
8214,108215,1242,1,commander,80.0,4000.0,60.75,92705,90292
8215,108216,172,1,commander,15.0,3375.0,412.3,33578,33136
8216,108217,947,1,commander,1.0,1000.0,39.46,95204,95206
8217,108218,172,1,commander,15.0,3375.0,35.7,33578,33136
8218,108219,451,1,commander,1.0,1.0,15.26,32609,32605
8219,108220,573,1,commander,1.0,1.0,0.0,92562,92562
8220,108221,573,1,agent,1.0,1.0,0.0,92376,92880
8221,108222,1056,1,commander,1.0,1.0,42.78,91730,91765
8222,108223,316,1,commander,2.0,1728.0,63.96,92821,90045
8223,108224,1136,1,commander,5.0,500.0,81.21,22546,22042
8224,108225,573,1,agent,1.0,1.0,0.0,92880,92860
8225,108226,573,1,agent,1.0,1.0,0.0,92860,92860
8226,108227,573,1,commander,1.0,1.0,0.0,92562,92592
8227,108228,157,1,commander,15.0,1.0,32.54,35124,35215
8228,108229,715,1,commander,1.0,2.0,43.35,98177,98134
8229,108230,561,1,commander,1.0,1.0,16.05,32209,32207
8230,108231,573,1,agent,1.0,1.0,0.0,92860,92881
8231,108232,316,1,commander,1.0,768.0,90.76,91789,90045
8232,108233,1056,1,commander,1.0,1.0,38.31,91730,92507
8233,108234,917,1,commander,40.0,7500.0,30.08,20176,20175
8234,108235,84,1,commander,22.0,6912.0,122.64,92011,91761
8235,108236,1268,1,commander,43.0,10516.1875,61.86,80011,80601-4006
8236,108237,1127,1,agent,25.0,1000.0,23.0,90638,91791
8237,108238,179,1,commander,2.0,125.0,22.61,75231,75203
8238,108239,980,1,commander,2.0,379.5,31.52,10451,10016
8239,108240,1346,1,agent,5.0,3375.0,15.45,98122,98104
8240,108241,316,1,commander,85.0,16875.0,51.77,75261,75261
8241,108242,1255,1,commander,15.0,1309.0,172.95,90808,93501
8242,108244,1026,1,agent,1.0,1.0,0.0,47907,47905
8243,108245,1026,1,agent,1.0,1.0,0.0,47907,47905
8244,108243,1026,1,agent,1.0,1.0,0.0,47907,47905
8245,108246,945,2,agent,250.0,29160.0,27.7,83634,83705
8246,108247,957,1,agent,5.0,864.0,827.97,13205,07039
8247,108248,371,1,commander,1.0,1.0,95.86,95932,95834
8248,108249,320,1,agent,5.0,1000.0,16.5,46804,46808
8249,108250,1268,1,agent,76.0,24965.120000000003,78.72,80011,80109-8405
8250,108251,573,1,agent,1.0,1.0,186.96,92881,92503
8251,108252,573,1,commander,1.0,1.0,0.0,92592,92582
8252,108253,680,1,commander,1.0,1.0,110.24,92270,92675
8253,108254,1127,1,agent,25.0,1000.0,20.5,90638,92706
8254,108255,451,1,agent,1.0,1.0,33.78,32159,34471
8255,108256,1318,1,agent,20.0,2304.0,423.94,72205,73012
8256,108257,561,1,commander,1.0,1.0,57.63,32086,32207
8257,108258,1311,1,commander,15.0,7140.0,162.7,98405,98221
8258,108259,667,1,commander,10.0,3375.0,139.81,94102,95834
8259,108260,980,1,commander,2.0,379.5,13.8,10451,10029
8260,108261,1268,1,commander,8.0,7252.74,39.77,80011,80023
8261,108262,1127,1,commander,30.0,11520.0,23.12,90638,92821
8262,108263,947,1,agent,1.0,1000.0,248.29,95377,95205
8263,108264,179,1,commander,50.0,3960.0,257.86,75231,78229
8264,108265,1291,1,commander,25.0,13920.0,106.54,19107,07740
8265,108266,448,1,commander,1.0,1.0,131.68,92103,91768
8266,108267,1299,1,commander,5.0,125.0,302.19,19403,06033
8267,108268,800,1,agent,1.0,1.0,200.22,95363,95834
8268,108269,316,1,commander,1.0,216.0,186.46,91910,90045
8269,108270,573,1,commander,1.0,1.0,0.0,92582,92555
8270,108271,667,1,agent,1.0,1.0,40.88,94564,94577
8271,108272,667,1,agent,1.0,1.0,154.7,94577,95834
8272,108273,667,1,agent,1.0,1.0,113.29,94531,95834
8273,108275,667,1,agent,1.0,1.0,29.4,94539,94566
8274,108274,1174,1,commander,12.0,1728.0,23.21,91941,91942
8275,108276,1242,1,commander,2.0,624.0,33.93,90403,90505
8276,108278,1241,1,agent,1.0,1.0,73.06,94920,94402
8277,108277,667,1,agent,1.0,1.0,55.58,94402,94121
8278,108279,561,1,commander,1.0,1.0,22.61,32256,32207
8279,108280,371,1,commander,1.0,1.0,64.82,95630,95834
8280,108281,193,1,commander,1.0,441.0,27.11,30297,30320
8281,108282,917,1,commander,20.0,2600.0,84.55,20175,21122
8282,108283,573,1,commander,1.0,1.0,0.0,92555,92506
8283,108284,980,1,agent,3.0,50.625,164.0,12601,10029
8284,108285,316,1,commander,6.0,1384.0,123.89,98148,98158
8285,108286,1076,2,commander,225.0,20000.0,36.0,97030,97214
8286,108287,980,1,commander,1.0,189.75,94.64,11040,10016
8287,108288,662,1,agent,10.0,125.0,30.5,85741,85741
8288,108289,1056,1,commander,1.0,1.0,82.29,91730,90274
8289,108290,1114,1,agent,1.0,1.0,78.75,94558,95204
8290,108291,573,1,commander,1.0,1.0,150.1,92506,92503
8291,108292,1268,1,agent,51.0,38453.92,62.76,80011,80210
8292,108293,715,1,commander,1.0,1.0,22.17,98057,98134
8293,108294,1146,1,agent,4.0,1728.0,214.41,47001,46060
8294,108295,652,1,agent,25.0,1000.0,36.4,98122,98105
8295,108296,662,1,agent,10.0,125.0,16.65,78539,78577
8296,108297,107,1,commander,5.0,125.0,35.0,94609,94118
8297,108298,1242,1,commander,10.0,700.0,24.32,92705,92868
8298,108299,1127,1,agent,25.0,1000.0,20.75,90638,92706
8299,108300,157,1,commander,4.0,1.0,81.44,35124,36117
8300,108301,721,1,agent,1.0,1.0,16.58,83642,83686
8301,108302,1127,1,agent,25.0,1000.0,30.5,90638,91791
8302,108307,1026,1,agent,5.0,1000.0,0.0,63110,63103
8303,108304,1026,1,agent,5.0,1000.0,0.0,63110,63103
8304,108306,1026,1,agent,20.0,4000.0,0.0,63110,63103
8305,108303,1026,1,agent,1.0,1.0,0.0,63110,63103
8306,108305,1026,1,agent,5.0,1000.0,35.66,63110,63103
8307,108308,1255,2,commander,186.0,16702.0,190.23,93501,90808
8308,108309,436,1,agent,0.5,0.125,30.03,98104,98105
8309,108310,980,1,agent,1.0,189.75,65.4,10310,11203
8310,108311,448,1,commander,1.0,5832.0,28.37,92123,92121
8311,108312,357,1,commander,20.0,4410.0,276.59,30297,29170
8312,108313,1287,1,commander,10.0,12960.0,383.14,98122,98944
8313,108314,573,1,commander,1.0,1.0,21.69,92354-3857,92346
8314,108315,1176,1,commander,15.0,3300.0,133.32,76354,73521
8315,108316,448,1,commander,1.0,1.0,164.99,92103,91768
8316,108317,1242,1,commander,15.0,240.0,82.33,91423,92705
8317,108318,320,1,agent,5.0,1000.0,35.55,79932,79925
8318,108319,573,1,commander,1.0,1.0,45.31,92553-3040,92346
8319,108320,35,1,commander,11.0,1760.0,293.62,33312,32827
8320,108321,1115,1,commander,1.0,1.0,48.99,75006,75006
8321,108322,980,1,agent,1.0,189.75,87.4,10310,10032
8322,108323,14,1,agent,20.0,18000.0,622.7,12020,11430
8323,108324,1294,1,commander,25.0,1728.0,118.16,30309,36867
8324,108325,869,1,commander,21.0,4608.0,354.77,97227,97504
8325,108326,14,1,commander,11.0,4488.0,403.62,20109,11430
8326,108327,371,1,commander,1.0,1.0,19.22,95628,95834
8327,108328,980,1,agent,1.0,189.75,105.95,10310,10021
8328,108329,448,1,commander,1.0,5832.0,78.68,92037,92592
8329,108330,371,1,agent,2.0,2.0,41.67,95648,95834
8330,108331,371,1,agent,1.0,1.0,30.9,95628,95834
8331,108332,662,1,agent,10.0,125.0,18.15,78550,78550
8332,108333,869,1,agent,24.0,3375.0,156.6,97227,97701
8333,108334,320,1,commander,5.0,1000.0,37.6,92037,92123
8334,108335,149,2,agent,326.0,106392.0,1573.2,85365,90045
8335,108336,573,1,commander,1.0,1.0,62.05,92395,92346
8336,108337,573,1,commander,2.0,2.0,54.22,92395,92346
8337,108338,448,1,agent,1.0,5832.0,33.11,92123,92103
8338,108339,1245,1,agent,1.0,1000.0,31.2,95124,95131
8339,108340,573,1,commander,1.0,1.0,46.2,92586-2248,92346
8340,108341,917,1,commander,25.0,1000.0,278.27,07960,21122
8341,108342,980,1,commander,1.0,189.75,104.07,11040,10029
8342,108343,573,1,commander,3.0,3.0,41.43,91752-3121,91007
8343,108344,1242,1,commander,35.0,4248.0,58.81,92506,92780
8344,108345,1242,1,commander,5.0,1125.0,79.96,92506,90250
